timestamp,chain_url,block_number,epoch_id,phase,submissions_count
2026-06-05T00:49:59.950Z,ws://10.2.2.11:9945,55781,76,Collecting,1000
2026-06-05T00:49:59.950Z,ws://10.2.2.14:9946,46697,51,Collecting,0
2026-06-05T00:49:59.950Z,ws://10.2.2.17:9947,14669,122,Collecting,0
2026-06-05T00:49:59.950Z,ws://10.2.2.11:9948,14670,122,Collecting,0
2026-06-05T00:49:59.950Z,ws://10.2.2.20:9949,14670,122,Collecting,0
2026-06-05T00:49:59.950Z,ws://10.2.2.11:9950,7239,60,Collecting,0
2026-06-05T00:50:15.115Z,ws://10.2.2.11:9945,55784,76,Collecting,1000
2026-06-05T00:50:15.115Z,ws://10.2.2.14:9946,46699,51,Collecting,0
2026-06-05T00:50:15.115Z,ws://10.2.2.17:9947,14671,122,Collecting,7
2026-06-05T00:50:15.115Z,ws://10.2.2.11:9948,14672,122,Collecting,4
2026-06-05T00:50:15.115Z,ws://10.2.2.20:9949,14672,122,Collecting,0
2026-06-05T00:50:15.115Z,ws://10.2.2.11:9950,7241,60,Collecting,20
2026-06-05T00:50:30.120Z,ws://10.2.2.11:9945,55786,76,Collecting,1000
2026-06-05T00:50:30.120Z,ws://10.2.2.14:9946,46700,51,Collecting,37
2026-06-05T00:50:30.120Z,ws://10.2.2.17:9947,14674,122,Collecting,39
2026-06-05T00:50:30.120Z,ws://10.2.2.11:9948,14675,122,Collecting,15
2026-06-05T00:50:30.120Z,ws://10.2.2.20:9949,14675,122,Collecting,0
2026-06-05T00:50:30.120Z,ws://10.2.2.11:9950,7244,60,Collecting,202
2026-06-05T00:50:45.121Z,ws://10.2.2.11:9945,55789,76,Collecting,1000
2026-06-05T00:50:45.121Z,ws://10.2.2.14:9946,46702,51,Collecting,935
2026-06-05T00:50:45.121Z,ws://10.2.2.17:9947,14676,122,Collecting,56
2026-06-05T00:50:45.121Z,ws://10.2.2.11:9948,14677,122,Collecting,24
2026-06-05T00:50:45.121Z,ws://10.2.2.20:9949,14677,122,Collecting,0
2026-06-05T00:50:45.121Z,ws://10.2.2.11:9950,7246,60,Collecting,327
2026-06-05T00:51:00.144Z,ws://10.2.2.11:9945,55792,76,Collecting,1000
2026-06-05T00:51:00.144Z,ws://10.2.2.14:9946,46704,51,Collecting,1000
2026-06-05T00:51:00.144Z,ws://10.2.2.17:9947,14679,122,Collecting,92
2026-06-05T00:51:00.144Z,ws://10.2.2.11:9948,14680,122,Collecting,33
2026-06-05T00:51:00.144Z,ws://10.2.2.20:9949,14680,122,Collecting,686
2026-06-05T00:51:00.144Z,ws://10.2.2.11:9950,7249,60,Collecting,500
2026-06-05T00:51:15.145Z,ws://10.2.2.11:9945,55794,76,Collecting,1000
2026-06-05T00:51:15.145Z,ws://10.2.2.14:9946,46705,51,Collecting,1000
2026-06-05T00:51:15.145Z,ws://10.2.2.17:9947,14681,122,Collecting,105
2026-06-05T00:51:15.145Z,ws://10.2.2.11:9948,14682,122,Collecting,38
2026-06-05T00:51:15.145Z,ws://10.2.2.20:9949,14682,122,Collecting,992
2026-06-05T00:51:15.145Z,ws://10.2.2.11:9950,7251,60,Collecting,500
2026-06-05T00:51:30.167Z,ws://10.2.2.11:9945,55797,76,Collecting,1000
2026-06-05T00:51:30.167Z,ws://10.2.2.14:9946,46707,51,Collecting,1000
2026-06-05T00:51:30.167Z,ws://10.2.2.17:9947,14684,122,Collecting,135
2026-06-05T00:51:30.167Z,ws://10.2.2.11:9948,14685,122,Collecting,48
2026-06-05T00:51:30.167Z,ws://10.2.2.20:9949,14685,122,Collecting,1000
2026-06-05T00:51:30.167Z,ws://10.2.2.11:9950,7254,60,Collecting,500
2026-06-05T00:51:45.168Z,ws://10.2.2.11:9945,55799,76,Collecting,1000
2026-06-05T00:51:45.168Z,ws://10.2.2.14:9946,46709,51,Collecting,1000
2026-06-05T00:51:45.168Z,ws://10.2.2.17:9947,14686,122,Collecting,150
2026-06-05T00:51:45.168Z,ws://10.2.2.11:9948,14687,122,Collecting,53
2026-06-05T00:51:45.168Z,ws://10.2.2.20:9949,14687,122,Collecting,1000
2026-06-05T00:51:45.168Z,ws://10.2.2.11:9950,7256,60,Collecting,500
2026-06-05T00:52:00.194Z,ws://10.2.2.11:9945,55802,76,Collecting,1000
2026-06-05T00:52:00.194Z,ws://10.2.2.14:9946,46711,51,Collecting,1000
2026-06-05T00:52:00.194Z,ws://10.2.2.17:9947,14689,122,Collecting,173
2026-06-05T00:52:00.194Z,ws://10.2.2.11:9948,14690,122,Collecting,62
2026-06-05T00:52:00.194Z,ws://10.2.2.20:9949,14689,122,Collecting,1000
2026-06-05T00:52:00.194Z,ws://10.2.2.11:9950,7259,60,Collecting,500
2026-06-05T00:52:15.195Z,ws://10.2.2.11:9945,55804,76,Collecting,1000
2026-06-05T00:52:15.195Z,ws://10.2.2.14:9946,46712,51,Collecting,1000
2026-06-05T00:52:15.195Z,ws://10.2.2.17:9947,14691,122,Collecting,200
2026-06-05T00:52:15.195Z,ws://10.2.2.11:9948,14692,122,Collecting,70
2026-06-05T00:52:15.195Z,ws://10.2.2.20:9949,14692,122,Collecting,1000
2026-06-05T00:52:15.195Z,ws://10.2.2.11:9950,7261,60,Collecting,500
2026-06-05T00:52:30.247Z,ws://10.2.2.11:9945,55807,76,Collecting,1000
2026-06-05T00:52:30.247Z,ws://10.2.2.14:9946,46714,51,Collecting,1000
2026-06-05T00:52:30.247Z,ws://10.2.2.17:9947,14694,122,Collecting,200
2026-06-05T00:52:30.247Z,ws://10.2.2.11:9948,14695,122,Collecting,78
2026-06-05T00:52:30.247Z,ws://10.2.2.20:9949,14695,122,Collecting,1000
2026-06-05T00:52:30.247Z,ws://10.2.2.11:9950,7264,60,Collecting,500
