timestamp,block_number,epoch_id,relative_epoch,free_unit,pool_locked_unit,total_pool_unit,pool_locked_ratio,active_tasks,sum_active_budget_unit,task_locked_unit,task_locked_ratio,baseline_locked_unit,improvement,bill_settled_this_tick,total_paid_unit,available_tasks_count
2026-06-10T07:30:00.299Z,102974,32,0,173435,81500,254935,0.3197,3,31500,31500,0.1236,94500,3.00,0,0,115
2026-06-10T07:30:10.301Z,102976,32,0,173435,81500,254935,0.3197,3,31500,31500,0.1236,94500,3.00,0,0,115
2026-06-10T07:30:20.297Z,102978,32,0,173435,81500,254935,0.3197,3,31500,31500,0.1236,94500,3.00,0,0,115
2026-06-10T07:30:30.302Z,102979,32,0,173435,81500,254935,0.3197,3,31500,31500,0.1236,94500,3.00,0,0,115
2026-06-10T07:30:40.299Z,102981,32,0,173435,81500,254935,0.3197,3,31500,31500,0.1236,94500,3.00,0,0,115
2026-06-10T07:30:50.302Z,102983,32,0,173435,81500,254935,0.3197,3,31500,31500,0.1236,94500,3.00,0,0,115
2026-06-10T07:31:00.299Z,102984,32,0,172990,81500,254490,0.3202,3,31500,31500,0.1238,94500,3.00,1,445,115
2026-06-10T07:31:10.298Z,102986,32,0,172990,81500,254490,0.3202,3,31500,31500,0.1238,94500,3.00,0,0,115
2026-06-10T07:31:20.301Z,102988,32,0,172990,81500,254490,0.3202,3,31500,31500,0.1238,94500,3.00,0,0,115
2026-06-10T07:31:30.306Z,102989,32,0,172990,81500,254490,0.3202,3,31500,31500,0.1238,94500,3.00,0,0,115
2026-06-10T07:31:40.301Z,102991,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,1,25000,98
2026-06-10T07:31:50.307Z,102993,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:32:00.305Z,102994,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:32:10.305Z,102996,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:32:20.305Z,102998,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:32:30.308Z,102999,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:32:40.311Z,103001,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:32:50.308Z,103003,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:33:00.305Z,103004,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:33:10.311Z,103006,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:33:20.313Z,103008,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:33:30.308Z,103009,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:33:40.307Z,103011,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:33:50.328Z,103013,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:34:00.315Z,103014,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:34:10.365Z,103016,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:34:20.327Z,103018,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:34:30.334Z,103019,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:34:40.377Z,103021,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:34:50.347Z,103023,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:35:00.349Z,103024,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:35:10.390Z,103026,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:35:20.357Z,103028,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:35:30.360Z,103029,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:35:40.406Z,103031,32,0,147990,81500,229490,0.3551,3,31500,31500,0.1373,94500,3.00,0,0,98
2026-06-10T07:35:50.384Z,103033,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,1,5000,95
2026-06-10T07:36:00.374Z,103034,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:36:10.416Z,103036,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:36:20.386Z,103038,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:36:30.389Z,103039,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:36:40.437Z,103041,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:36:50.398Z,103043,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:37:00.401Z,103044,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:37:10.448Z,103046,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:37:20.418Z,103048,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:37:30.419Z,103049,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:37:40.462Z,103051,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:37:50.436Z,103053,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:38:00.436Z,103054,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:38:10.481Z,103056,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:38:20.454Z,103058,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:38:30.454Z,103059,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:38:40.496Z,103061,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:38:50.468Z,103063,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:39:00.468Z,103064,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:39:10.518Z,103066,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:39:20.479Z,103068,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:39:30.481Z,103069,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:39:40.482Z,103071,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:39:50.492Z,103073,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:40:00.494Z,103074,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:40:10.543Z,103076,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:40:20.511Z,103078,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:40:30.514Z,103079,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:40:40.560Z,103081,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:40:50.527Z,103083,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:41:00.532Z,103084,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:41:10.577Z,103086,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:41:20.549Z,103088,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:41:30.550Z,103089,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:41:40.590Z,103091,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:41:50.561Z,103093,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:42:00.565Z,103094,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:42:10.613Z,103096,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:42:20.585Z,103098,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:42:30.581Z,103099,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:42:40.632Z,103101,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:42:50.597Z,103103,33,1,142990,81500,224490,0.3630,3,31500,31500,0.1403,63000,2.00,0,0,95
2026-06-10T07:43:00.599Z,103104,33,1,141490,81500,222990,0.3655,3,31500,31500,0.1413,63000,2.00,1,1500,94
2026-06-10T07:43:10.647Z,103106,33,1,141490,81500,222990,0.3655,3,31500,31500,0.1413,63000,2.00,0,0,94
2026-06-10T07:43:20.614Z,103108,33,1,141490,81500,222990,0.3655,3,31500,31500,0.1413,63000,2.00,0,0,94
2026-06-10T07:43:30.622Z,103109,33,1,141490,81500,222990,0.3655,3,31500,31500,0.1413,63000,2.00,0,0,94
2026-06-10T07:43:40.664Z,103111,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,1,25000,77
2026-06-10T07:43:50.627Z,103113,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:44:00.631Z,103114,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:44:10.678Z,103116,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:44:20.650Z,103118,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:44:30.650Z,103119,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:44:40.699Z,103121,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:44:50.672Z,103123,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:45:00.670Z,103124,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:45:10.714Z,103126,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:45:20.693Z,103128,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:45:30.692Z,103129,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:45:40.740Z,103131,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:45:50.710Z,103133,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:46:00.713Z,103134,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:46:10.757Z,103136,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:46:20.728Z,103138,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:46:30.730Z,103139,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:46:40.775Z,103141,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:46:50.747Z,103143,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:47:00.752Z,103144,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:47:10.750Z,103146,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:47:20.758Z,103148,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:47:30.766Z,103149,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:47:40.822Z,103151,33,1,116490,81500,197990,0.4116,3,31500,31500,0.1591,63000,2.00,0,0,77
2026-06-10T07:47:50.771Z,103153,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,1,5000,74
2026-06-10T07:48:00.774Z,103154,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:48:10.776Z,103156,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:48:20.792Z,103158,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:48:30.796Z,103159,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:48:40.839Z,103161,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:48:50.810Z,103163,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:49:00.815Z,103165,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:49:10.867Z,103166,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:49:20.838Z,103168,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:49:30.841Z,103169,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:49:40.889Z,103171,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:49:50.853Z,103173,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:50:00.856Z,103174,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:50:10.903Z,103176,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:50:20.868Z,103178,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:50:30.870Z,103179,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:50:40.917Z,103181,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:50:50.879Z,103183,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:51:00.884Z,103184,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:51:10.930Z,103186,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:51:20.896Z,103188,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:51:30.904Z,103189,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:51:40.955Z,103191,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:51:50.927Z,103193,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:52:00.928Z,103194,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:52:10.977Z,103196,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:52:20.949Z,103198,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:52:30.956Z,103199,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:52:41.003Z,103201,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:52:50.967Z,103203,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:53:00.972Z,103204,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:53:11.020Z,103206,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:53:20.976Z,103208,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:53:30.979Z,103210,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:53:41.028Z,103211,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:53:50.995Z,103213,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:54:00.991Z,103214,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:54:11.042Z,103216,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:54:21.015Z,103218,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:54:31.017Z,103219,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:54:41.068Z,103221,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:54:51.034Z,103223,34,2,111490,81500,192990,0.4223,3,31500,31500,0.1632,31500,1.00,0,0,74
2026-06-10T07:55:01.033Z,103224,34,2,109990,81500,191490,0.4256,3,31500,31500,0.1645,31500,1.00,1,1500,73
2026-06-10T07:55:11.086Z,103226,34,2,109990,81500,191490,0.4256,3,31500,31500,0.1645,31500,1.00,0,0,73
2026-06-10T07:55:21.051Z,103228,34,2,109990,81500,191490,0.4256,3,31500,31500,0.1645,31500,1.00,0,0,73
2026-06-10T07:55:31.059Z,103230,34,2,109990,81500,191490,0.4256,3,31500,31500,0.1645,31500,1.00,0,0,73
2026-06-10T07:55:41.105Z,103231,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,1,25000,56
2026-06-10T07:55:51.081Z,103233,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:56:01.080Z,103235,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:56:11.126Z,103236,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:56:21.100Z,103238,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:56:31.100Z,103239,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:56:41.146Z,103241,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:56:51.124Z,103243,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:57:01.129Z,103244,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:57:11.179Z,103246,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:57:21.137Z,103248,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:57:31.140Z,103249,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:57:41.188Z,103251,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:57:51.164Z,103253,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:58:01.167Z,103255,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:58:11.209Z,103256,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:58:21.187Z,103258,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:58:31.188Z,103259,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:58:41.236Z,103261,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:58:51.208Z,103263,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:59:01.214Z,103264,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:59:11.262Z,103266,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:59:21.220Z,103268,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:59:31.230Z,103269,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:59:41.276Z,103271,34,2,84990,81500,166490,0.4895,3,31500,31500,0.1892,31500,1.00,0,0,56
2026-06-10T07:59:51.237Z,103273,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,1,5000,53
2026-06-10T08:00:01.242Z,103275,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:00:11.289Z,103276,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:00:21.263Z,103278,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:00:31.272Z,103280,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:00:41.326Z,103281,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:00:51.292Z,103283,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:01:01.302Z,103284,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:01:11.353Z,103286,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:01:21.327Z,103288,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:01:31.329Z,103289,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:01:41.373Z,103291,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:01:51.353Z,103293,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:02:01.353Z,103295,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:02:11.410Z,103296,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:02:21.377Z,103298,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:02:31.385Z,103300,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:02:41.429Z,103301,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:02:51.406Z,103303,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:03:01.410Z,103304,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
2026-06-10T08:03:11.459Z,103306,35,3,79990,81500,161490,0.5047,3,31500,31500,0.1951,0,0.00,0,0,53
