timestamp,chain_url,block_number,epoch_id,phase,submissions_count
2026-06-05T00:37:11.445Z,ws://10.2.2.14:9946,46611,50,Collecting,1000
2026-06-05T00:37:11.445Z,ws://10.2.2.11:9950,7111,59,Collecting,500
2026-06-05T00:37:26.446Z,ws://10.2.2.11:9945,55656,75,Collecting,1000
2026-06-05T00:37:26.446Z,ws://10.2.2.14:9946,46613,50,Collecting,1000
2026-06-05T00:37:26.446Z,ws://10.2.2.11:9950,7114,59,Collecting,500
2026-06-05T00:37:41.446Z,ws://10.2.2.11:9945,55658,75,Collecting,1000
2026-06-05T00:37:41.446Z,ws://10.2.2.14:9946,46615,50,Collecting,1000
2026-06-05T00:37:41.446Z,ws://10.2.2.11:9950,7116,59,Collecting,500
2026-06-05T00:37:56.447Z,ws://10.2.2.11:9945,55661,75,Collecting,1000
2026-06-05T00:37:56.447Z,ws://10.2.2.14:9946,46617,50,Collecting,1000
2026-06-05T00:37:56.447Z,ws://10.2.2.11:9950,7119,59,Collecting,500
2026-06-05T00:38:11.447Z,ws://10.2.2.11:9945,55663,75,Collecting,1000
2026-06-05T00:38:11.447Z,ws://10.2.2.14:9946,46618,50,Collecting,1000
2026-06-05T00:38:11.447Z,ws://10.2.2.11:9950,7121,59,Collecting,500
2026-06-05T00:38:26.447Z,ws://10.2.2.11:9945,55666,75,Collecting,1000
2026-06-05T00:38:26.447Z,ws://10.2.2.14:9946,46620,50,Collecting,1000
2026-06-05T00:38:26.447Z,ws://10.2.2.11:9950,7124,59,Collecting,500
2026-06-05T00:38:41.448Z,ws://10.2.2.11:9945,55668,75,Collecting,1000
2026-06-05T00:38:41.448Z,ws://10.2.2.14:9946,46621,50,Collecting,1000
2026-06-05T00:38:41.448Z,ws://10.2.2.11:9950,7126,59,Collecting,500
2026-06-05T00:38:56.449Z,ws://10.2.2.11:9945,55671,75,Collecting,1000
2026-06-05T00:38:56.449Z,ws://10.2.2.14:9946,46623,50,Collecting,1000
2026-06-05T00:38:56.449Z,ws://10.2.2.11:9950,7129,59,Collecting,500
2026-06-05T00:39:11.450Z,ws://10.2.2.11:9945,55673,75,Collecting,1000
2026-06-05T00:39:11.450Z,ws://10.2.2.14:9946,46625,50,Collecting,1000
2026-06-05T00:39:11.450Z,ws://10.2.2.11:9950,7131,59,Collecting,500
2026-06-05T00:39:26.451Z,ws://10.2.2.11:9945,55676,75,Collecting,1000
2026-06-05T00:39:26.451Z,ws://10.2.2.14:9946,46627,50,Collecting,1000
2026-06-05T00:39:26.451Z,ws://10.2.2.11:9950,7133,59,Collecting,500
2026-06-05T00:39:41.452Z,ws://10.2.2.11:9945,55678,75,Collecting,1000
2026-06-05T00:39:41.452Z,ws://10.2.2.14:9946,46628,50,Collecting,1000
2026-06-05T00:39:41.452Z,ws://10.2.2.11:9950,7135,59,Collecting,500
2026-06-05T00:39:56.453Z,ws://10.2.2.11:9945,55681,75,Collecting,1000
2026-06-05T00:39:56.453Z,ws://10.2.2.14:9946,46630,50,Collecting,1000
2026-06-05T00:39:56.453Z,ws://10.2.2.11:9950,7138,59,Collecting,500
2026-06-05T00:40:11.454Z,ws://10.2.2.11:9945,55683,75,Collecting,1000
2026-06-05T00:40:11.454Z,ws://10.2.2.14:9946,46631,50,Collecting,1000
2026-06-05T00:40:11.454Z,ws://10.2.2.11:9950,7140,59,Collecting,500
2026-06-05T00:40:26.454Z,ws://10.2.2.11:9945,55686,75,Collecting,1000
2026-06-05T00:40:26.454Z,ws://10.2.2.14:9946,46633,50,Collecting,1000
2026-06-05T00:40:26.454Z,ws://10.2.2.11:9950,7143,59,Collecting,500
2026-06-05T00:40:41.455Z,ws://10.2.2.11:9945,55688,75,Syncing,1000
2026-06-05T00:40:41.455Z,ws://10.2.2.14:9946,46635,50,Syncing,1000
2026-06-05T00:40:41.455Z,ws://10.2.2.11:9950,7145,59,Collecting,500
2026-06-05T00:40:56.456Z,ws://10.2.2.11:9945,55691,75,Syncing,1000
2026-06-05T00:40:56.456Z,ws://10.2.2.14:9946,46637,50,Syncing,1000
2026-06-05T00:40:56.456Z,ws://10.2.2.11:9950,7148,59,Collecting,500
2026-06-05T00:41:11.457Z,ws://10.2.2.11:9945,55693,75,Syncing,1000
2026-06-05T00:41:11.457Z,ws://10.2.2.14:9946,46638,50,Syncing,1000
2026-06-05T00:41:11.457Z,ws://10.2.2.11:9950,7150,59,Collecting,500
2026-06-05T00:41:26.457Z,ws://10.2.2.11:9945,55696,75,Syncing,1000
2026-06-05T00:41:26.457Z,ws://10.2.2.14:9946,46640,50,Syncing,1000
2026-06-05T00:41:26.457Z,ws://10.2.2.11:9950,7153,59,Collecting,500
2026-06-05T00:41:41.458Z,ws://10.2.2.11:9945,55698,75,Syncing,1000
2026-06-05T00:41:41.458Z,ws://10.2.2.14:9946,46641,50,Syncing,1000
2026-06-05T00:41:41.458Z,ws://10.2.2.11:9950,7155,59,Collecting,500
2026-06-05T00:41:56.458Z,ws://10.2.2.11:9945,55701,75,Syncing,1000
2026-06-05T00:41:56.458Z,ws://10.2.2.14:9946,46643,50,Syncing,1000
2026-06-05T00:41:56.458Z,ws://10.2.2.11:9950,7158,59,Collecting,500
2026-06-05T00:42:11.458Z,ws://10.2.2.11:9945,55703,75,Syncing,1000
