timestamp,chain_url,block_number,epoch_id,phase,submissions_count
2026-06-06T00:17:58.460Z,ws://10.2.2.11:9950,21303,177,Collecting,88
2026-06-06T00:18:13.461Z,ws://10.2.2.11:9945,69864,193,Syncing,71
2026-06-06T00:18:13.461Z,ws://10.2.2.17:9947,28751,239,Collecting,95
2026-06-06T00:18:13.461Z,ws://10.2.2.11:9948,28752,239,Collecting,94
2026-06-06T00:18:13.461Z,ws://10.2.2.11:9950,21306,177,Collecting,95
2026-06-06T00:18:28.462Z,ws://10.2.2.11:9945,69866,193,Syncing,71
2026-06-06T00:18:28.462Z,ws://10.2.2.17:9947,28753,239,Collecting,99
2026-06-06T00:18:28.462Z,ws://10.2.2.11:9948,28754,239,Collecting,99
2026-06-06T00:18:28.462Z,ws://10.2.2.11:9950,21308,177,Collecting,98
2026-06-06T00:18:43.462Z,ws://10.2.2.11:9945,69869,194,Collecting,3
2026-06-06T00:18:43.462Z,ws://10.2.2.17:9947,28756,239,Collecting,101
2026-06-06T00:18:43.462Z,ws://10.2.2.11:9948,28757,239,Collecting,100
2026-06-06T00:18:43.462Z,ws://10.2.2.11:9950,21311,177,Collecting,101
2026-06-06T00:18:58.462Z,ws://10.2.2.11:9945,69871,194,Collecting,4
2026-06-06T00:18:58.462Z,ws://10.2.2.17:9947,28758,239,Collecting,105
2026-06-06T00:18:58.462Z,ws://10.2.2.11:9948,28759,239,Collecting,100
2026-06-06T00:18:58.462Z,ws://10.2.2.11:9950,21313,177,Collecting,103
2026-06-06T00:19:13.464Z,ws://10.2.2.11:9945,69874,194,Collecting,10
2026-06-06T00:19:13.464Z,ws://10.2.2.17:9947,28761,239,Collecting,108
2026-06-06T00:19:13.464Z,ws://10.2.2.11:9948,28762,239,Collecting,100
2026-06-06T00:19:13.464Z,ws://10.2.2.11:9950,21316,177,Collecting,110
2026-06-06T00:19:28.465Z,ws://10.2.2.11:9945,69876,194,Collecting,15
2026-06-06T00:19:28.465Z,ws://10.2.2.17:9947,28763,239,Collecting,113
2026-06-06T00:19:28.465Z,ws://10.2.2.11:9948,28764,239,Collecting,100
2026-06-06T00:19:28.465Z,ws://10.2.2.11:9950,21318,177,Collecting,113
2026-06-06T00:19:43.465Z,ws://10.2.2.11:9945,69879,194,Collecting,17
2026-06-06T00:19:43.465Z,ws://10.2.2.17:9947,28766,239,Collecting,118
2026-06-06T00:19:43.465Z,ws://10.2.2.11:9948,28767,239,Collecting,100
2026-06-06T00:19:43.465Z,ws://10.2.2.11:9950,21321,177,Collecting,118
2026-06-06T00:19:58.466Z,ws://10.2.2.11:9945,69881,194,Collecting,22
2026-06-06T00:19:58.466Z,ws://10.2.2.17:9947,28768,239,Collecting,121
2026-06-06T00:19:58.466Z,ws://10.2.2.11:9948,28769,239,Collecting,100
2026-06-06T00:19:58.466Z,ws://10.2.2.11:9950,21323,177,Collecting,122
2026-06-06T00:20:13.467Z,ws://10.2.2.11:9945,69884,194,Collecting,27
2026-06-06T00:20:13.467Z,ws://10.2.2.17:9947,28771,239,Collecting,124
2026-06-06T00:20:13.467Z,ws://10.2.2.11:9948,28772,239,Collecting,100
2026-06-06T00:20:13.467Z,ws://10.2.2.11:9950,21326,177,Collecting,125
2026-06-06T00:20:28.467Z,ws://10.2.2.11:9945,69886,194,Collecting,33
2026-06-06T00:20:28.467Z,ws://10.2.2.17:9947,28773,239,Collecting,124
2026-06-06T00:20:28.467Z,ws://10.2.2.11:9948,28774,239,Collecting,100
2026-06-06T00:20:28.467Z,ws://10.2.2.11:9950,21328,177,Collecting,126
2026-06-06T00:20:43.469Z,ws://10.2.2.11:9945,69889,194,Collecting,38
2026-06-06T00:20:43.469Z,ws://10.2.2.17:9947,28776,239,Collecting,131
2026-06-06T00:20:43.469Z,ws://10.2.2.11:9948,28777,239,Collecting,100
2026-06-06T00:20:43.469Z,ws://10.2.2.11:9950,21331,177,Collecting,130
2026-06-06T00:20:58.470Z,ws://10.2.2.11:9945,69891,194,Collecting,40
2026-06-06T00:20:58.470Z,ws://10.2.2.17:9947,28778,239,Collecting,133
2026-06-06T00:20:58.470Z,ws://10.2.2.11:9948,28779,239,Collecting,100
2026-06-06T00:20:58.470Z,ws://10.2.2.11:9950,21333,177,Collecting,133
2026-06-06T00:21:13.470Z,ws://10.2.2.11:9945,69894,194,Collecting,42
2026-06-06T00:21:13.470Z,ws://10.2.2.17:9947,28781,239,Syncing,134
2026-06-06T00:21:13.470Z,ws://10.2.2.11:9948,28782,239,Syncing,100
2026-06-06T00:21:13.470Z,ws://10.2.2.11:9950,21336,177,Collecting,137
2026-06-06T00:21:28.471Z,ws://10.2.2.11:9945,69896,194,Collecting,44
2026-06-06T00:21:28.471Z,ws://10.2.2.17:9947,28783,239,Syncing,134
2026-06-06T00:21:28.471Z,ws://10.2.2.11:9948,28784,239,Syncing,100
2026-06-06T00:21:28.471Z,ws://10.2.2.11:9950,21338,177,Collecting,140
2026-06-06T00:21:43.471Z,ws://10.2.2.11:9945,69899,194,Collecting,47
2026-06-06T00:21:43.471Z,ws://10.2.2.17:9947,28786,239,Syncing,134
2026-06-06T00:21:43.471Z,ws://10.2.2.11:9948,28787,239,Syncing,100
2026-06-06T00:21:43.471Z,ws://10.2.2.11:9950,21341,177,Syncing,142
2026-06-06T00:21:58.471Z,ws://10.2.2.11:9945,69901,194,Collecting,50
2026-06-06T00:21:58.471Z,ws://10.2.2.17:9947,28788,239,Syncing,134
2026-06-06T00:21:58.471Z,ws://10.2.2.11:9948,28789,239,Syncing,100
2026-06-06T00:21:58.471Z,ws://10.2.2.11:9950,21343,177,Syncing,142
2026-06-06T00:22:13.471Z,ws://10.2.2.11:9945,69904,194,Collecting,53
2026-06-06T00:22:13.471Z,ws://10.2.2.17:9947,28791,239,Syncing,134
2026-06-06T00:22:13.471Z,ws://10.2.2.11:9948,28792,239,Syncing,100
2026-06-06T00:22:13.471Z,ws://10.2.2.11:9950,21346,177,Syncing,142
2026-06-06T00:22:28.473Z,ws://10.2.2.11:9945,69906,194,Collecting,55
2026-06-06T00:22:28.473Z,ws://10.2.2.17:9947,28793,239,Syncing,134
2026-06-06T00:22:28.473Z,ws://10.2.2.11:9948,28794,239,Syncing,100
2026-06-06T00:22:28.473Z,ws://10.2.2.11:9950,21348,177,Syncing,142
2026-06-06T00:22:43.474Z,ws://10.2.2.11:9945,69909,194,Collecting,62
2026-06-06T00:22:43.474Z,ws://10.2.2.17:9947,28796,239,Syncing,134
2026-06-06T00:22:43.474Z,ws://10.2.2.11:9948,28797,239,Syncing,100
2026-06-06T00:22:43.474Z,ws://10.2.2.11:9950,21351,177,Syncing,142
2026-06-06T00:22:58.474Z,ws://10.2.2.11:9945,69911,194,Collecting,65
2026-06-06T00:22:58.474Z,ws://10.2.2.17:9947,28798,239,Syncing,134
2026-06-06T00:22:58.474Z,ws://10.2.2.11:9948,28799,239,Syncing,100
2026-06-06T00:22:58.474Z,ws://10.2.2.11:9950,21353,177,Syncing,142
2026-06-06T00:23:13.475Z,ws://10.2.2.11:9945,69914,194,Collecting,69
2026-06-06T00:23:13.475Z,ws://10.2.2.17:9947,28801,240,Collecting,3
2026-06-06T00:23:13.475Z,ws://10.2.2.11:9948,28802,240,Collecting,8
2026-06-06T00:23:13.475Z,ws://10.2.2.11:9950,21356,177,Syncing,142
2026-06-06T00:23:28.475Z,ws://10.2.2.11:9945,69916,194,Collecting,73
2026-06-06T00:23:28.475Z,ws://10.2.2.17:9947,28803,240,Collecting,7
2026-06-06T00:23:28.475Z,ws://10.2.2.11:9948,28804,240,Collecting,11
2026-06-06T00:23:28.475Z,ws://10.2.2.11:9950,21358,177,Syncing,142
2026-06-06T00:23:43.475Z,ws://10.2.2.11:9945,69919,194,Collecting,81
2026-06-06T00:23:43.475Z,ws://10.2.2.17:9947,28806,240,Collecting,8
2026-06-06T00:23:43.475Z,ws://10.2.2.11:9948,28807,240,Collecting,14
2026-06-06T00:23:43.475Z,ws://10.2.2.11:9950,21361,178,Collecting,4
2026-06-06T00:23:58.476Z,ws://10.2.2.11:9945,69921,194,Collecting,85
2026-06-06T00:23:58.476Z,ws://10.2.2.17:9947,28808,240,Collecting,10
2026-06-06T00:23:58.476Z,ws://10.2.2.11:9948,28809,240,Collecting,19
2026-06-06T00:23:58.476Z,ws://10.2.2.11:9950,21363,178,Collecting,4
2026-06-06T00:24:13.476Z,ws://10.2.2.11:9945,69924,194,Collecting,90
2026-06-06T00:24:13.476Z,ws://10.2.2.17:9947,28811,240,Collecting,16
2026-06-06T00:24:13.476Z,ws://10.2.2.11:9948,28812,240,Collecting,21
2026-06-06T00:24:13.476Z,ws://10.2.2.11:9950,21366,178,Collecting,9
2026-06-06T00:24:28.476Z,ws://10.2.2.11:9945,69926,194,Collecting,92
2026-06-06T00:24:28.476Z,ws://10.2.2.17:9947,28813,240,Collecting,18
2026-06-06T00:24:28.476Z,ws://10.2.2.11:9948,28814,240,Collecting,22
2026-06-06T00:24:28.476Z,ws://10.2.2.11:9950,21368,178,Collecting,14
2026-06-06T00:24:43.476Z,ws://10.2.2.11:9945,69929,194,Collecting,93
2026-06-06T00:24:43.476Z,ws://10.2.2.17:9947,28816,240,Collecting,22
2026-06-06T00:24:43.476Z,ws://10.2.2.11:9948,28817,240,Collecting,25
2026-06-06T00:24:43.476Z,ws://10.2.2.11:9950,21371,178,Collecting,16
2026-06-06T00:24:58.477Z,ws://10.2.2.11:9945,69931,194,Collecting,94
2026-06-06T00:24:58.477Z,ws://10.2.2.17:9947,28818,240,Collecting,25
2026-06-06T00:24:58.477Z,ws://10.2.2.11:9948,28819,240,Collecting,33
2026-06-06T00:24:58.477Z,ws://10.2.2.11:9950,21373,178,Collecting,20
2026-06-06T00:25:13.478Z,ws://10.2.2.11:9945,69934,194,Collecting,99
2026-06-06T00:25:13.478Z,ws://10.2.2.17:9947,28821,240,Collecting,33
2026-06-06T00:25:13.478Z,ws://10.2.2.11:9948,28822,240,Collecting,39
2026-06-06T00:25:13.478Z,ws://10.2.2.11:9950,21376,178,Collecting,25
2026-06-06T00:25:28.479Z,ws://10.2.2.11:9945,69936,194,Collecting,101
2026-06-06T00:25:28.479Z,ws://10.2.2.17:9947,28823,240,Collecting,34
2026-06-06T00:25:28.479Z,ws://10.2.2.11:9948,28824,240,Collecting,41
2026-06-06T00:25:28.479Z,ws://10.2.2.11:9950,21378,178,Collecting,28
2026-06-06T00:25:43.480Z,ws://10.2.2.11:9945,69939,194,Collecting,104
2026-06-06T00:25:43.480Z,ws://10.2.2.17:9947,28826,240,Collecting,39
2026-06-06T00:25:43.480Z,ws://10.2.2.11:9948,28827,240,Collecting,44
2026-06-06T00:25:43.480Z,ws://10.2.2.11:9950,21381,178,Collecting,31
2026-06-06T00:25:58.480Z,ws://10.2.2.11:9945,69941,194,Collecting,108
2026-06-06T00:25:58.480Z,ws://10.2.2.17:9947,28828,240,Collecting,42
2026-06-06T00:25:58.480Z,ws://10.2.2.11:9948,28829,240,Collecting,45
2026-06-06T00:25:58.480Z,ws://10.2.2.11:9950,21383,178,Collecting,37
2026-06-06T00:26:13.480Z,ws://10.2.2.11:9945,69944,194,Collecting,115
2026-06-06T00:26:13.480Z,ws://10.2.2.17:9947,28831,240,Collecting,47
2026-06-06T00:26:13.480Z,ws://10.2.2.11:9948,28832,240,Collecting,48
2026-06-06T00:26:13.480Z,ws://10.2.2.11:9950,21386,178,Collecting,41
2026-06-06T00:26:28.480Z,ws://10.2.2.11:9945,69946,194,Collecting,116
2026-06-06T00:26:28.480Z,ws://10.2.2.17:9947,28833,240,Collecting,50
2026-06-06T00:26:28.480Z,ws://10.2.2.11:9948,28834,240,Collecting,51
2026-06-06T00:26:28.480Z,ws://10.2.2.11:9950,21388,178,Collecting,43
2026-06-06T00:26:43.481Z,ws://10.2.2.11:9945,69949,194,Collecting,122
2026-06-06T00:26:43.481Z,ws://10.2.2.17:9947,28836,240,Collecting,55
2026-06-06T00:26:43.481Z,ws://10.2.2.11:9948,28837,240,Collecting,59
2026-06-06T00:26:43.481Z,ws://10.2.2.11:9950,21391,178,Collecting,50
2026-06-06T00:26:58.482Z,ws://10.2.2.11:9945,69951,194,Collecting,123
2026-06-06T00:26:58.482Z,ws://10.2.2.17:9947,28838,240,Collecting,58
2026-06-06T00:26:58.482Z,ws://10.2.2.11:9948,28839,240,Collecting,62
2026-06-06T00:26:58.482Z,ws://10.2.2.11:9950,21393,178,Collecting,50
2026-06-06T00:27:13.482Z,ws://10.2.2.11:9945,69954,194,Collecting,133
2026-06-06T00:27:13.482Z,ws://10.2.2.17:9947,28841,240,Collecting,58
2026-06-06T00:27:13.482Z,ws://10.2.2.11:9948,28842,240,Collecting,69
2026-06-06T00:27:13.482Z,ws://10.2.2.11:9950,21396,178,Collecting,54
2026-06-06T00:27:28.482Z,ws://10.2.2.11:9945,69956,194,Collecting,136
2026-06-06T00:27:28.482Z,ws://10.2.2.17:9947,28843,240,Collecting,61
2026-06-06T00:27:28.482Z,ws://10.2.2.11:9948,28844,240,Collecting,71
2026-06-06T00:27:28.482Z,ws://10.2.2.11:9950,21398,178,Collecting,56
2026-06-06T00:27:43.482Z,ws://10.2.2.11:9945,69959,194,Collecting,140
2026-06-06T00:27:43.482Z,ws://10.2.2.17:9947,28846,240,Collecting,67
2026-06-06T00:27:43.482Z,ws://10.2.2.11:9948,28847,240,Collecting,72
2026-06-06T00:27:43.482Z,ws://10.2.2.11:9950,21401,178,Collecting,61
2026-06-06T00:27:58.482Z,ws://10.2.2.11:9945,69961,194,Collecting,142
2026-06-06T00:27:58.482Z,ws://10.2.2.17:9947,28848,240,Collecting,69
2026-06-06T00:27:58.482Z,ws://10.2.2.11:9948,28849,240,Collecting,73
2026-06-06T00:27:58.482Z,ws://10.2.2.11:9950,21403,178,Collecting,65
2026-06-06T00:28:13.484Z,ws://10.2.2.11:9945,69964,194,Collecting,144
2026-06-06T00:28:13.484Z,ws://10.2.2.17:9947,28851,240,Collecting,72
2026-06-06T00:28:13.484Z,ws://10.2.2.11:9948,28852,240,Collecting,78
2026-06-06T00:28:13.484Z,ws://10.2.2.11:9950,21406,178,Collecting,68
2026-06-06T00:28:28.485Z,ws://10.2.2.11:9945,69966,194,Collecting,145
2026-06-06T00:28:28.485Z,ws://10.2.2.17:9947,28853,240,Collecting,79
2026-06-06T00:28:28.485Z,ws://10.2.2.11:9948,28854,240,Collecting,84
2026-06-06T00:28:28.485Z,ws://10.2.2.11:9950,21408,178,Collecting,73
2026-06-06T00:28:43.485Z,ws://10.2.2.11:9945,69969,194,Syncing,147
2026-06-06T00:28:43.485Z,ws://10.2.2.17:9947,28856,240,Collecting,84
2026-06-06T00:28:43.485Z,ws://10.2.2.11:9948,28857,240,Collecting,90
2026-06-06T00:28:43.485Z,ws://10.2.2.11:9950,21411,178,Collecting,77
2026-06-06T00:28:58.486Z,ws://10.2.2.11:9945,69971,194,Syncing,147
2026-06-06T00:28:58.486Z,ws://10.2.2.17:9947,28858,240,Collecting,85
2026-06-06T00:28:58.486Z,ws://10.2.2.11:9948,28859,240,Collecting,92
2026-06-06T00:28:58.486Z,ws://10.2.2.11:9950,21413,178,Collecting,79
2026-06-06T00:29:13.487Z,ws://10.2.2.11:9945,69974,194,Syncing,147
2026-06-06T00:29:13.487Z,ws://10.2.2.17:9947,28861,240,Collecting,90
2026-06-06T00:29:13.487Z,ws://10.2.2.11:9948,28862,240,Collecting,94
2026-06-06T00:29:13.487Z,ws://10.2.2.11:9950,21416,178,Collecting,85
2026-06-06T00:29:28.487Z,ws://10.2.2.11:9945,69976,194,Syncing,147
2026-06-06T00:29:28.487Z,ws://10.2.2.17:9947,28863,240,Collecting,92
2026-06-06T00:29:28.487Z,ws://10.2.2.11:9948,28864,240,Collecting,96
2026-06-06T00:29:28.487Z,ws://10.2.2.11:9950,21418,178,Collecting,88
2026-06-06T00:29:43.488Z,ws://10.2.2.11:9945,69979,194,Syncing,147
2026-06-06T00:29:43.488Z,ws://10.2.2.17:9947,28866,240,Collecting,98
2026-06-06T00:29:43.488Z,ws://10.2.2.11:9948,28867,240,Collecting,100
2026-06-06T00:29:43.488Z,ws://10.2.2.11:9950,21421,178,Collecting,92
2026-06-06T00:29:58.489Z,ws://10.2.2.11:9945,69981,194,Syncing,147
2026-06-06T00:29:58.489Z,ws://10.2.2.17:9947,28868,240,Collecting,102
2026-06-06T00:29:58.489Z,ws://10.2.2.11:9948,28869,240,Collecting,100
2026-06-06T00:29:58.489Z,ws://10.2.2.11:9950,21423,178,Collecting,96
2026-06-06T00:30:13.489Z,ws://10.2.2.11:9945,69984,194,Syncing,147
2026-06-06T00:30:13.489Z,ws://10.2.2.17:9947,28871,240,Collecting,107
2026-06-06T00:30:13.489Z,ws://10.2.2.11:9948,28872,240,Collecting,100
2026-06-06T00:30:13.489Z,ws://10.2.2.11:9950,21426,178,Collecting,100
2026-06-06T00:30:28.489Z,ws://10.2.2.11:9945,69986,194,Syncing,147
2026-06-06T00:30:28.489Z,ws://10.2.2.17:9947,28873,240,Collecting,108
2026-06-06T00:30:28.489Z,ws://10.2.2.11:9948,28874,240,Collecting,100
2026-06-06T00:30:28.489Z,ws://10.2.2.11:9950,21428,178,Collecting,103
2026-06-06T00:30:43.489Z,ws://10.2.2.11:9945,69989,195,Collecting,4
2026-06-06T00:30:43.489Z,ws://10.2.2.17:9947,28876,240,Collecting,110
2026-06-06T00:30:43.489Z,ws://10.2.2.11:9948,28877,240,Collecting,100
2026-06-06T00:30:43.489Z,ws://10.2.2.11:9950,21431,178,Collecting,104
2026-06-06T00:30:58.491Z,ws://10.2.2.11:9945,69991,195,Collecting,7
2026-06-06T00:30:58.491Z,ws://10.2.2.17:9947,28878,240,Collecting,115
2026-06-06T00:30:58.491Z,ws://10.2.2.11:9948,28879,240,Collecting,100
2026-06-06T00:30:58.491Z,ws://10.2.2.11:9950,21433,178,Collecting,108
2026-06-06T00:31:13.491Z,ws://10.2.2.11:9945,69994,195,Collecting,11
2026-06-06T00:31:13.491Z,ws://10.2.2.17:9947,28881,240,Collecting,118
2026-06-06T00:31:13.491Z,ws://10.2.2.11:9948,28882,240,Collecting,100
2026-06-06T00:31:13.491Z,ws://10.2.2.11:9950,21436,178,Collecting,114
2026-06-06T00:31:28.491Z,ws://10.2.2.11:9945,69996,195,Collecting,11
2026-06-06T00:31:28.491Z,ws://10.2.2.17:9947,28883,240,Collecting,121
2026-06-06T00:31:28.491Z,ws://10.2.2.11:9948,28884,240,Collecting,100
2026-06-06T00:31:28.491Z,ws://10.2.2.11:9950,21438,178,Collecting,115
2026-06-06T00:31:43.493Z,ws://10.2.2.11:9945,69999,195,Collecting,13
2026-06-06T00:31:43.493Z,ws://10.2.2.17:9947,28886,240,Collecting,125
2026-06-06T00:31:43.493Z,ws://10.2.2.11:9948,28887,240,Collecting,100
2026-06-06T00:31:43.493Z,ws://10.2.2.11:9950,21441,178,Collecting,118
