timestamp_ms,elapsed_s,chain_url,block_number,epoch_id,phase,submissions_count,delta_from_initial,hit_cap
1781838357074,0.013,ws://10.2.2.11:9945,9,0,Collecting,0,0,0
1781838357285,0.224,ws://10.2.2.11:9945,9,0,Collecting,0,0,0
1781838357495,0.434,ws://10.2.2.11:9945,9,0,Collecting,0,0,0
1781838357706,0.645,ws://10.2.2.11:9945,9,0,Collecting,0,0,0
1781838357917,0.856,ws://10.2.2.11:9945,9,0,Collecting,0,0,0
1781838358125,1.064,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838358336,1.275,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838358547,1.486,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838358759,1.698,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838358969,1.908,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838359180,2.119,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838359392,2.331,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838359601,2.540,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838359811,2.750,ws://10.2.2.11:9945,10,0,Collecting,0,0,0
1781838360026,2.965,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838360234,3.173,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838360443,3.382,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838360653,3.592,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838360861,3.800,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838361073,4.012,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838361283,4.222,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838361494,4.433,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838361706,4.645,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838361913,4.852,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838362122,5.061,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838362331,5.270,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838362540,5.479,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838362751,5.690,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838362959,5.898,ws://10.2.2.11:9945,11,0,Collecting,0,0,0
1781838363167,6.106,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838363412,6.351,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838363641,6.580,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838363869,6.808,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838364100,7.039,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838364325,7.264,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838364544,7.483,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838364763,7.702,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838364984,7.923,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838365210,8.149,ws://10.2.2.11:9945,12,0,Collecting,846,846,0
1781838365433,8.372,ws://10.2.2.11:9945,13,0,Collecting,1493,1493,0
1781838365665,8.604,ws://10.2.2.11:9945,13,0,Collecting,1493,1493,0
1781838365897,8.836,ws://10.2.2.11:9945,13,0,Collecting,1493,1493,0
1781838366131,9.070,ws://10.2.2.11:9945,13,0,Collecting,1493,1493,0
1781838366364,9.303,ws://10.2.2.11:9945,13,0,Collecting,1493,1493,0
1781838366590,9.529,ws://10.2.2.11:9945,13,0,Collecting,1493,1493,0
1781838366823,9.762,ws://10.2.2.11:9945,13,0,Collecting,1493,1493,0
1781838367049,9.988,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838367284,10.223,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838367520,10.459,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838367753,10.692,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838367988,10.927,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838368223,11.162,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838368465,11.404,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838368704,11.643,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838368944,11.883,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838369185,12.124,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838369426,12.365,ws://10.2.2.11:9945,14,0,Collecting,2049,2049,0
1781838369667,12.606,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838369906,12.845,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838370144,13.083,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838370383,13.322,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838370622,13.561,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838370867,13.806,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838371102,14.041,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838371345,14.284,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838371595,14.534,ws://10.2.2.11:9945,15,0,Collecting,2521,2521,0
1781838371848,14.787,ws://10.2.2.11:9945,16,0,Collecting,2960,2960,0
1781838372122,15.061,ws://10.2.2.11:9945,16,0,Collecting,2960,2960,0
1781838372369,15.308,ws://10.2.2.11:9945,16,0,Collecting,2960,2960,0
1781838372614,15.553,ws://10.2.2.11:9945,16,0,Collecting,2960,2960,0
1781838372864,15.803,ws://10.2.2.11:9945,16,0,Collecting,2960,2960,0
1781838373127,16.066,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838373378,16.317,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838373638,16.577,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838373892,16.831,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838374151,17.090,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838374400,17.339,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838374646,17.585,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838374897,17.836,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838375151,18.090,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838375399,18.338,ws://10.2.2.11:9945,17,0,Collecting,3343,3343,0
1781838375651,18.590,ws://10.2.2.11:9945,18,0,Collecting,3702,3702,0
1781838375908,18.847,ws://10.2.2.11:9945,18,0,Collecting,3702,3702,0
1781838376162,19.101,ws://10.2.2.11:9945,18,0,Collecting,3702,3702,0
1781838376425,19.364,ws://10.2.2.11:9945,18,0,Collecting,3702,3702,0
