timestamp_ms,elapsed_s,chain_url,block_number,epoch_id,phase,submissions_count,delta_from_initial,hit_cap
1781841090114,0.018,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841090114,0.018,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841090114,0.018,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841090344,0.248,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841090344,0.248,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841090344,0.248,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841090574,0.478,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841090574,0.478,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841090574,0.478,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841090806,0.710,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841090806,0.710,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841090806,0.710,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841091038,0.942,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841091038,0.942,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841091038,0.942,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841091267,1.171,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841091267,1.171,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841091267,1.171,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841091496,1.400,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841091496,1.400,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841091496,1.400,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841091726,1.630,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841091726,1.630,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841091726,1.630,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841091956,1.860,ws://10.2.2.11:9945,19,0,Collecting,0,0,0
1781841091956,1.860,ws://10.2.2.14:9946,17,0,Collecting,0,0,0
1781841091956,1.860,ws://10.2.2.17:9947,15,0,Collecting,0,0,0
1781841092181,2.085,ws://10.2.2.11:9945,20,0,Collecting,0,0,0
1781841092181,2.085,ws://10.2.2.14:9946,18,0,Collecting,0,0,0
1781841092181,2.085,ws://10.2.2.17:9947,16,0,Collecting,0,0,0
1781841092411,2.315,ws://10.2.2.11:9945,20,0,Collecting,0,0,0
1781841092411,2.315,ws://10.2.2.14:9946,18,0,Collecting,0,0,0
1781841092411,2.315,ws://10.2.2.17:9947,16,0,Collecting,0,0,0
1781841092637,2.541,ws://10.2.2.11:9945,20,0,Collecting,0,0,0
1781841092637,2.541,ws://10.2.2.14:9946,18,0,Collecting,0,0,0
1781841092637,2.541,ws://10.2.2.17:9947,16,0,Collecting,0,0,0
1781841092866,2.770,ws://10.2.2.11:9945,20,0,Collecting,0,0,0
1781841092866,2.770,ws://10.2.2.14:9946,18,0,Collecting,0,0,0
1781841092866,2.770,ws://10.2.2.17:9947,16,0,Collecting,0,0,0
1781841093081,2.985,ws://10.2.2.11:9945,20,0,Collecting,0,0,0
1781841093081,2.985,ws://10.2.2.14:9946,18,0,Collecting,0,0,0
1781841093081,2.985,ws://10.2.2.17:9947,16,0,Collecting,0,0,0
1781841093309,3.213,ws://10.2.2.11:9945,20,0,Collecting,0,0,0
1781841093309,3.213,ws://10.2.2.14:9946,18,0,Collecting,0,0,0
1781841093309,3.213,ws://10.2.2.17:9947,16,0,Collecting,0,0,0
1781841093540,3.444,ws://10.2.2.11:9945,20,0,Collecting,0,0,0
1781841093540,3.444,ws://10.2.2.14:9946,18,0,Collecting,0,0,0
1781841093540,3.444,ws://10.2.2.17:9947,16,0,Collecting,0,0,0
1781841093770,3.674,ws://10.2.2.11:9945,20,0,Collecting,0,0,0
1781841093770,3.674,ws://10.2.2.14:9946,18,0,Collecting,0,0,0
