timestamp,block_number,block_hash,extrinsics_total,bridge_extrinsics,ccmc_digest_calls,fmc_bill_calls,ccmc_events,fmc_events
2026-06-19T03:48:02.984Z,15556,0x09a712c11004646801cfb1fff974b302ecc22de495fc5306e6de58e8badd5da1,1,0,0,0,0,0
2026-06-19T03:48:08.988Z,15557,0x53faa149ac10cc47f05467ae3de6b4c5a3e0f567b5214c00bb825ae25f98c03b,1,0,0,0,0,0
2026-06-19T03:48:14.983Z,15558,0x186d3e35473635681ab3fc99dd86f5c795b6cc6625534fcdf06eeb6daf02b92a,1,0,0,0,0,0
2026-06-19T03:48:20.997Z,15559,0xd621d127c9281b13a0e04405e9de71a738f157679e3ee0143014d631248fbe3d,1,0,0,0,0,0
2026-06-19T03:48:26.989Z,15560,0x3275109fe2769f4207e88c629005a3a95afd57e29ddd30d88fc75198f6af0ce9,1,0,0,0,0,0
