timestamp_ms,elapsed_s,chain_url,block_number,epoch_id,phase,submissions_count,delta_from_initial,hit_cap
1781842563094,0.015,ws://10.2.2.17:9947,7,0,Collecting,0,0,0
1781842563305,0.226,ws://10.2.2.17:9947,7,0,Collecting,0,0,0
1781842563516,0.437,ws://10.2.2.17:9947,7,0,Collecting,0,0,0
1781842563726,0.647,ws://10.2.2.17:9947,7,0,Collecting,0,0,0
1781842563937,0.858,ws://10.2.2.17:9947,7,0,Collecting,0,0,0
1781842564149,1.070,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842564359,1.280,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842564570,1.491,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842564780,1.701,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842564991,1.912,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842565203,2.124,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842565413,2.334,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842565626,2.547,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842565835,2.756,ws://10.2.2.17:9947,8,0,Collecting,0,0,0
1781842566045,2.966,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842566254,3.175,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842566464,3.385,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842566673,3.594,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842566882,3.803,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842567091,4.012,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842567302,4.223,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842567514,4.435,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842567722,4.643,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842567931,4.852,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842568142,5.063,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842568353,5.274,ws://10.2.2.17:9947,9,0,Collecting,0,0,0
1781842568564,5.485,ws://10.2.2.17:9947,10,0,Collecting,682,682,0
1781842568795,5.716,ws://10.2.2.17:9947,10,0,Collecting,682,682,0
1781842569020,5.941,ws://10.2.2.17:9947,10,0,Collecting,682,682,0
1781842569243,6.164,ws://10.2.2.17:9947,10,0,Collecting,682,682,0
1781842569461,6.382,ws://10.2.2.17:9947,10,0,Collecting,682,682,0
1781842569688,6.609,ws://10.2.2.17:9947,10,0,Collecting,682,682,0
1781842569903,6.824,ws://10.2.2.17:9947,10,0,Collecting,682,682,0
1781842570119,7.040,ws://10.2.2.17:9947,10,0,Collecting,682,682,0
1781842570337,7.258,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842570557,7.478,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842570779,7.700,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842571000,7.921,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842571227,8.148,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842571451,8.372,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842571675,8.596,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842571900,8.821,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842572123,9.044,ws://10.2.2.17:9947,11,0,Collecting,834,834,0
1781842572347,9.268,ws://10.2.2.17:9947,12,0,Collecting,1031,1031,0
1781842572573,9.494,ws://10.2.2.17:9947,12,0,Collecting,1031,1031,0
1781842572796,9.717,ws://10.2.2.17:9947,12,0,Collecting,1031,1031,0
1781842573015,9.936,ws://10.2.2.17:9947,12,0,Collecting,1031,1031,0
1781842573234,10.155,ws://10.2.2.17:9947,12,0,Collecting,1031,1031,0
1781842573451,10.372,ws://10.2.2.17:9947,12,0,Collecting,1031,1031,0
1781842573675,10.596,ws://10.2.2.17:9947,12,0,Collecting,1031,1031,0
1781842573897,10.818,ws://10.2.2.17:9947,12,0,Collecting,1031,1031,0
1781842574120,11.041,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842574343,11.264,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842574565,11.486,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842574783,11.704,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842575004,11.925,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842575224,12.145,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842575445,12.366,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842575665,12.586,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842575882,12.803,ws://10.2.2.17:9947,13,0,Collecting,1031,1031,0
1781842576102,13.023,ws://10.2.2.17:9947,14,0,Collecting,1031,1031,0
1781842576322,13.243,ws://10.2.2.17:9947,14,0,Collecting,1031,1031,0
1781842576539,13.460,ws://10.2.2.17:9947,14,0,Collecting,1031,1031,0
1781842576764,13.685,ws://10.2.2.17:9947,14,0,Collecting,1031,1031,0
1781842576987,13.908,ws://10.2.2.17:9947,14,0,Collecting,1031,1031,0
1781842577210,14.131,ws://10.2.2.17:9947,14,0,Collecting,1031,1031,0
1781842577435,14.356,ws://10.2.2.17:9947,14,0,Collecting,1031,1031,0
1781842577660,14.581,ws://10.2.2.17:9947,14,0,Collecting,1031,1031,0
