timestamp,block_number,block_hash,extrinsics_total,bridge_extrinsics,ccmc_digest_calls,fmc_bill_calls,ccmc_events,fmc_events
2026-06-20T11:08:43.963Z,20,0xe9c06d66cf4ef72e884aaa2b4ea1ba390379b47df076581bafb550cfd9a0da28,1,0,0,0,0,0
2026-06-20T11:08:49.990Z,21,0x413857f59af4abbca33a3f2d891cde745900e64629cce8251ca9088752814b20,1,0,0,0,0,0
2026-06-20T11:08:55.963Z,22,0x64e6e2e08ed247c7051f2c0e3e78aaed556d12fa1fdd5a3ef2fd82926803bcdf,1,0,0,0,0,0
2026-06-20T11:09:01.960Z,23,0xfa65ada82ea26f2d1d3d92cd869d7a403949b31c41698c378f68c4e75fea5efe,1,0,0,0,0,0
2026-06-20T11:09:07.965Z,24,0x26efc88370599b34cf93437d1bfadc20ac80d35fd27aa610c92339045a85b18c,1,0,0,0,0,0
2026-06-20T11:09:13.970Z,25,0xea432e2eceb71f483284d1c550064e91aa029d1e4662d048c552311e016fde93,1,0,0,0,0,0
2026-06-20T11:09:19.975Z,26,0xbdb5b4c7b0728ee1917a04b2305d7e7a24d249dc531454c34696c86ce5cee78f,1,0,0,0,0,0
2026-06-20T11:09:25.972Z,27,0xcbf74fd6b43a18c6d57c4f4a846ff71af4cc583c79c01bbc8483789edfd60f04,1,0,0,0,0,0
2026-06-20T11:09:31.971Z,28,0x4a98e78b304c639a5208ecc834e374accc60b6a4a20744f1e274ca2449d47e4c,1,0,0,0,0,0
2026-06-20T11:09:37.974Z,29,0x1ca1941d9039bce4f2e0ec58d5bbec6f20e6a212690bb0bedd4d1d08d5241e70,1,0,0,0,0,0
2026-06-20T11:09:43.982Z,30,0xfa016d90be943a69b8ad7e3cf487e33cdd6793079b384aec085c32bd502e4ace,1,0,0,0,0,0
2026-06-20T11:09:49.989Z,31,0xb8cfc45dacf542114d630dc5ff379260a70b6145c92d1f4c1258e5b5b09816e1,1,0,0,0,0,0
2026-06-20T11:09:55.993Z,32,0x099e996af401225d942d7d966128cd2c48876ae367a61ac065bb2388b7fe9871,1,0,0,0,0,0
2026-06-20T11:10:01.986Z,33,0xddcece8e650599068e972c614041ba6556e006ae337c1068505d8c436475c8dc,1,0,0,0,0,0
2026-06-20T11:10:07.998Z,34,0x589a3f1e8d9867f0dbe4af5d86f2393cb2fbd8975970bbc29077d33bc78e7303,1,0,0,0,0,0
2026-06-20T11:10:13.998Z,35,0xc8c839c76608696de4d498d9768f6584435b51954a4f467b3beca5c75aaf4332,1,0,0,0,0,0
2026-06-20T11:10:20.000Z,36,0xbeb76de8d7fed5aa3ba5b8a12b92d407e07b800ad27dad23962e0c71ad11391a,1,0,0,0,0,0
2026-06-20T11:10:26.002Z,37,0x4cb74eee351d38510518335fded1d7a2aa0e94f7c9d79529b9337e6e2640d0bd,1,0,0,0,0,0
2026-06-20T11:10:32.009Z,38,0xdb8af9b36cf45c82e90034533aded47a305e52056a335c97a3505087c21e76e2,1,0,0,0,0,0
2026-06-20T11:10:38.004Z,39,0x0bcff01d4b520d6a586fe4c1b301a88f33b64a96b9c9f2ad204ee4670218cdc5,1,0,0,0,0,0
2026-06-20T11:10:44.020Z,40,0xa55698cc1fa0bf74a52b20596f10580a569c8eec584d57321cabb198628aa2cf,2,1,1,0,0,0
2026-06-20T11:10:50.031Z,41,0x5c9d64300dd27de6dbf7c5fc4c6ffe5b5eca94464178c21afa23b8f23d622b24,2,1,0,1,0,0
2026-06-20T11:10:56.020Z,42,0xfdd5b3192121450849a1157d0bf8363588cc7d7c3641602f34544082550fd35d,1,0,0,0,0,0
2026-06-20T11:11:02.021Z,43,0xd87610474b9b00f1ad37cf338f99ca103116f113f3d4a80bed20165030ecb44e,1,0,0,0,0,0
