timestamp_ms,elapsed_s,chain_url,block_number,epoch_id,phase,submissions_count,delta_from_initial,hit_cap
1781955978960,0.016,ws://10.2.2.11:9945,212,3,Collecting,0,0,0
1781955978960,0.016,ws://10.2.2.14:9946,212,3,Collecting,0,0,0
1781955978960,0.016,ws://10.2.2.17:9947,212,3,Collecting,0,0,0
1781955978960,0.016,ws://10.2.2.20:9948,212,3,Collecting,0,0,0
1781955978960,0.016,ws://10.2.3.11:9949,210,3,Collecting,0,0,0
1781955979214,0.270,ws://10.2.2.11:9945,212,3,Collecting,0,0,0
1781955979214,0.270,ws://10.2.2.14:9946,212,3,Collecting,0,0,0
1781955979214,0.270,ws://10.2.2.17:9947,212,3,Collecting,0,0,0
1781955979214,0.270,ws://10.2.2.20:9948,212,3,Collecting,0,0,0
1781955979214,0.270,ws://10.2.3.11:9949,210,3,Collecting,0,0,0
1781955979484,0.540,ws://10.2.2.11:9945,212,3,Collecting,0,0,0
1781955979484,0.540,ws://10.2.2.14:9946,212,3,Collecting,0,0,0
1781955979484,0.540,ws://10.2.2.17:9947,212,3,Collecting,0,0,0
1781955979484,0.540,ws://10.2.2.20:9948,212,3,Collecting,0,0,0
1781955979484,0.540,ws://10.2.3.11:9949,210,3,Collecting,0,0,0
1781955979739,0.795,ws://10.2.2.11:9945,212,3,Collecting,0,0,0
1781955979739,0.795,ws://10.2.2.14:9946,212,3,Collecting,0,0,0
1781955979739,0.795,ws://10.2.2.17:9947,212,3,Collecting,0,0,0
1781955979739,0.795,ws://10.2.2.20:9948,212,3,Collecting,0,0,0
1781955979739,0.795,ws://10.2.3.11:9949,210,3,Collecting,0,0,0
1781955979995,1.051,ws://10.2.2.11:9945,212,3,Collecting,0,0,0
1781955979995,1.051,ws://10.2.2.14:9946,212,3,Collecting,0,0,0
1781955979995,1.051,ws://10.2.2.17:9947,213,3,Collecting,0,0,0
1781955979995,1.051,ws://10.2.2.20:9948,213,3,Collecting,0,0,0
1781955979995,1.051,ws://10.2.3.11:9949,211,3,Collecting,0,0,0
