timestamp,block_number,block_hash,extrinsics_total,bridge_extrinsics,ccmc_digest_calls,fmc_bill_calls,ccmc_events,fmc_events
2026-06-20T11:35:43.203Z,64,0x594a8f7210724629b692f0e93885b838b2da7bceea7aa44fdb01b6e6bb79a260,1,0,0,0,0,0
2026-06-20T11:35:49.158Z,65,0xa5d1b31bb4797786fb440bdc176cf53bfe17e9677003e012c1090ac216747a6f,1,0,0,0,0,0
2026-06-20T11:35:55.237Z,66,0xecfed0ac2fa1718b716cb655122725d0aa637d52767db3abdd533f61cb570d9d,1,0,0,0,0,0
2026-06-20T11:36:01.160Z,67,0x3d6fe0233948196ee16a6e4921d3442f59cd7a83240bf655e69ba52f98a68f0e,1,0,0,0,0,0
2026-06-20T11:36:07.221Z,68,0x613a9f8d219d7a2c50bfb6f87b51353a7d895ec6c287b5f1e0f2e1aedac8e615,1,0,0,0,0,0
2026-06-20T11:36:13.175Z,69,0x9498e571aab5c59ef3243d65808610a461b18417c3a6090f0acd9b4efa4568b6,1,0,0,0,0,0
2026-06-20T11:36:19.173Z,70,0x744e9b7d5c50dee9bd4eccca1ad728c82ce2131107d2c446ade9a6c7b54989f8,1,0,0,0,0,0
2026-06-20T11:36:25.205Z,71,0x7ebfb319a0cf4cb997e69bcd7da39d6e1d1f4711244da877e134e8c2cf50535b,1,0,0,0,0,0
2026-06-20T11:36:31.185Z,72,0x157709150bef7de4d728a273690b83d4171919fe040e97ffb6236329e7845fdb,1,0,0,0,0,0
2026-06-20T11:36:37.178Z,73,0x5c0803cedf059051c26b1254d6c64fb4b3584a87ecff2747745925486c91a5f9,1,0,0,0,0,0
2026-06-20T11:36:43.182Z,74,0x3d7a8235c9e3f46557ae40f4790d628abb93b4e442e13d942249c4da5e15a6fa,1,0,0,0,0,0
2026-06-20T11:36:49.194Z,75,0x8ffd43d94f64d43a319203267b54a8121fa4b923d17a7d2eb69c2a0a1d20ae86,1,0,0,0,0,0
2026-06-20T11:36:55.190Z,76,0xca5d2b086f697a1319254fb6b13dbf89fa56e5e03e4f730ac05404be7fccfb09,1,0,0,0,0,0
2026-06-20T11:37:01.203Z,77,0x83ba6c19d8bb00cc1beab2d83ab9ec371dd4ca69613117ca1f8be20b0d35b42a,1,0,0,0,0,0
2026-06-20T11:37:07.200Z,78,0xed53308e9be73880531f7169e3ed835af206716df868bdbc8084b9c8f4a81c20,1,0,0,0,0,0
2026-06-20T11:37:13.232Z,79,0x5b968b9a9a24500219f51d57229f6f63403ada8aca8f675aa86ae71530652c18,1,0,0,0,0,0
2026-06-20T11:37:19.213Z,80,0x4ed594847eb295da5f1a28de76aa56bea27921fb33b4f38aecbc70a19ac275f2,1,0,0,0,0,0
2026-06-20T11:37:25.237Z,81,0x5448d369d93318efbb83bb9b505d256da4a450f45c1a0ba42ab69f6a05f1f335,1,0,0,0,0,0
2026-06-20T11:37:31.211Z,82,0x90be5b551af8efd9c8b7c23458656120e7be12fbfb6816ece6e060b7a202b0f0,1,0,0,0,0,0
2026-06-20T11:37:37.215Z,83,0xfb45483a72dcffe8945b196baf560557b42d42aec72cfc1d568ff40c333f7adf,1,0,0,0,0,0
2026-06-20T11:37:43.251Z,84,0xe7b8e791a8a2be97053a86a06d0adf866515591dda68f8b30a0732a507c993b0,3,2,2,0,0,0
2026-06-20T11:37:49.255Z,85,0xb401570c0ed23fd9422cebab2c21574b88259c23ac65b9ebdfe349e45d1dbd5e,5,4,2,2,0,0
2026-06-20T11:37:55.284Z,86,0xc2d580399302375d22a0ac0b72122b844283fe7bdb5cb6dc5e68c686a90add8a,3,2,0,2,0,0
2026-06-20T11:38:01.226Z,87,0x6fee73d9825ffcbe7deb6ad78eb224b1b42c639bc9bb6b57d6039ee04570db53,1,0,0,0,0,0
2026-06-20T11:38:07.232Z,88,0xa9e0d59b90f3466b968a8ce9c8407b09df55ca837e966269336c738005f5b7a4,1,0,0,0,0,0
