timestamp,block_number,block_hash,extrinsics_total,bridge_extrinsics,ccmc_digest_calls,fmc_bill_calls,ccmc_events,fmc_events
2026-06-20T12:04:08.123Z,121,0x18373192fc90f285dd7bcffc91dd02aa0ef352fe89b81d273e0902140f76e18c,1,0,0,0,0,0
2026-06-20T12:04:14.102Z,122,0xbe605f16c770b0dbaec896a6db7e8f5a052f20eaa42ca1d52006fe1e27916cf1,1,0,0,0,0,0
2026-06-20T12:04:20.112Z,123,0x9a8e7dcdd0a7a9c98474fa1ac5b2fcdccfe03aedcf18ebed7f7bd97dd56af085,1,0,0,0,0,0
2026-06-20T12:04:26.115Z,124,0x779af339e44d0bd13432bbfae693ef234220a4ca5a73f5b6bfb4fc82e5639105,1,0,0,0,0,0
2026-06-20T12:04:32.119Z,125,0xe8f0886031ba1865611d78f3311f03b764da770ca9a599aa0fb2c63615988d1f,1,0,0,0,0,0
2026-06-20T12:04:38.120Z,126,0x08e7d665729938c1fadc7ef1456f02a8b47f81ef6ec95519598e84ddeac88de3,1,0,0,0,0,0
2026-06-20T12:04:44.127Z,127,0xe5f25db6acf1d9eb02da2745e7de4e695c6f41c51439e186c33663dc8c08e79f,1,0,0,0,0,0
2026-06-20T12:04:50.131Z,128,0xab848bfea33749cc30a64c5e0723d5dc24428f8658350930778a8baa355f7110,1,0,0,0,0,0
2026-06-20T12:04:56.145Z,129,0x2af20beaabd0a089445637695d9427ca93cc91d8994022c9c599e00c1216ce92,1,0,0,0,0,0
2026-06-20T12:05:02.163Z,130,0xa1f73cc4427f0a999b4312d23f689917579cd6807b45679bb1230c8c7b576ea9,1,0,0,0,0,0
2026-06-20T12:05:08.136Z,131,0x4d756b57730f6a21208c0391c3a8de38e35749b0ccb4cc9cb24bf0649c6754b4,1,0,0,0,0,0
