timestamp,block_number,block_hash,extrinsics_total,bridge_extrinsics,ccmc_digest_calls,fmc_bill_calls,ccmc_events,fmc_events
2026-06-19T15:58:48.719Z,3755,0x6b8615e9b2235fafcf350fceae92cf6942b938a6a5e735271080127053e24426,1,0,0,0,0,0
2026-06-19T15:58:54.700Z,3756,0xffe7a859cdb688976bcabf5db95fe76a12436fb4ee6efb767bd873a65191fbcc,1,0,0,0,0,0
2026-06-19T15:59:00.713Z,3757,0xd4b16423551ae505d220ac3bb85b3f6f88bc645facc07514adab434fa1c2e04f,1,0,0,0,0,0
2026-06-19T15:59:06.803Z,3758,0x2d60e8efffe464043800d492f214d3b130e4575c22d08bf6a17d91b19daf29f1,1,0,0,0,0,0
2026-06-19T15:59:12.712Z,3759,0x5a08c6500b5b75d1d4b6b5a91027dd1f330788fd0ba451a70c64f7e76f76ee56,1,0,0,0,0,0
2026-06-19T15:59:18.720Z,3760,0xf0fc0585368aee68f5f12ee962034383736d38767c4c76a9abbd3cc891e23f22,1,0,0,0,0,0
2026-06-19T15:59:24.744Z,3761,0xd70b4d4b26842b19cb685eee9f96e050d821301b53e4c083958c9db2d070a168,1,0,0,0,0,0
2026-06-19T15:59:30.728Z,3762,0x61df33cce8f568df3a3f348287db7c8c690e11e078c5167d91b7823ae1704348,1,0,0,0,0,0
2026-06-19T15:59:36.737Z,3763,0x4d61d1179f4add3ab5138e2b38e7b3989feac1bc76a4ded994abb9f51e519951,1,0,0,0,0,0
2026-06-19T15:59:42.740Z,3764,0x59ad2df81856d5331cbfb732c7fd5507fd3438e6593e362c173a71b7de4ce97f,1,0,0,0,0,0
2026-06-19T15:59:48.740Z,3765,0x564c6698706bf0e9bafb03479be4413024af45d0f071bd73de7ae93ed7f4d353,1,0,0,0,0,0
2026-06-19T15:59:54.761Z,3766,0xf87a5adc77a8d7d57b81d6ef7af090b894f3ee75637ac5b0439f03cfbc753b6f,1,0,0,0,0,0
2026-06-19T16:00:00.741Z,3767,0x60ee32533d195cd9442c7d9f2c63f54704419812d8eb2da126311f98156e31eb,1,0,0,0,0,0
