timestamp_ms,elapsed_s,chain_url,block_number,epoch_id,phase,submissions_count,delta_from_initial,hit_cap
1781884722990,0.020,ws://10.2.2.11:9945,45,0,Collecting,0,0,0
1781884722990,0.020,ws://10.2.2.14:9946,43,0,Collecting,0,0,0
1781884722990,0.020,ws://10.2.2.17:9947,43,0,Collecting,0,0,0
1781884722990,0.020,ws://10.2.2.20:9948,43,0,Collecting,0,0,0
1781884723242,0.272,ws://10.2.2.11:9945,45,0,Collecting,0,0,0
1781884723242,0.272,ws://10.2.2.14:9946,43,0,Collecting,0,0,0
1781884723242,0.272,ws://10.2.2.17:9947,43,0,Collecting,0,0,0
1781884723242,0.272,ws://10.2.2.20:9948,43,0,Collecting,0,0,0
1781884723500,0.530,ws://10.2.2.11:9945,45,0,Collecting,0,0,0
1781884723500,0.530,ws://10.2.2.14:9946,43,0,Collecting,0,0,0
1781884723500,0.530,ws://10.2.2.17:9947,43,0,Collecting,0,0,0
1781884723500,0.530,ws://10.2.2.20:9948,43,0,Collecting,0,0,0
1781884723756,0.786,ws://10.2.2.11:9945,45,0,Collecting,0,0,0
1781884723756,0.786,ws://10.2.2.14:9946,43,0,Collecting,0,0,0
1781884723756,0.786,ws://10.2.2.17:9947,43,0,Collecting,0,0,0
1781884723756,0.786,ws://10.2.2.20:9948,43,0,Collecting,0,0,0
1781884724001,1.031,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884724001,1.031,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884724001,1.031,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884724001,1.031,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884724244,1.274,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884724244,1.274,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884724244,1.274,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884724244,1.274,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884724494,1.524,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884724494,1.524,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884724494,1.524,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884724494,1.524,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884724737,1.767,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884724737,1.767,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884724737,1.767,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884724737,1.767,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884724982,2.012,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884724982,2.012,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884724982,2.012,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884724982,2.012,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884725227,2.257,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884725227,2.257,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884725227,2.257,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884725227,2.257,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884725467,2.497,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884725467,2.497,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884725467,2.497,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884725467,2.497,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884725705,2.735,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884725705,2.735,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884725705,2.735,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884725705,2.735,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884725949,2.979,ws://10.2.2.11:9945,46,0,Collecting,0,0,0
1781884725949,2.979,ws://10.2.2.14:9946,44,0,Collecting,0,0,0
1781884725949,2.979,ws://10.2.2.17:9947,44,0,Collecting,0,0,0
1781884725949,2.979,ws://10.2.2.20:9948,44,0,Collecting,0,0,0
1781884726188,3.218,ws://10.2.2.11:9945,47,0,Collecting,0,0,0
1781884726188,3.218,ws://10.2.2.14:9946,45,0,Collecting,0,0,0
1781884726188,3.218,ws://10.2.2.17:9947,45,0,Collecting,0,0,0
1781884726188,3.218,ws://10.2.2.20:9948,45,0,Collecting,0,0,0
1781884726431,3.461,ws://10.2.2.11:9945,47,0,Collecting,0,0,0
1781884726431,3.461,ws://10.2.2.14:9946,45,0,Collecting,0,0,0
1781884726431,3.461,ws://10.2.2.17:9947,45,0,Collecting,0,0,0
1781884726431,3.461,ws://10.2.2.20:9948,45,0,Collecting,0,0,0
1781884726675,3.705,ws://10.2.2.11:9945,47,0,Collecting,0,0,0
1781884726675,3.705,ws://10.2.2.14:9946,45,0,Collecting,0,0,0
1781884726675,3.705,ws://10.2.2.17:9947,45,0,Collecting,0,0,0
1781884726675,3.705,ws://10.2.2.20:9948,45,0,Collecting,0,0,0
1781884726913,3.943,ws://10.2.2.11:9945,47,0,Collecting,0,0,0
1781884726913,3.943,ws://10.2.2.14:9946,45,0,Collecting,0,0,0
1781884726913,3.943,ws://10.2.2.17:9947,45,0,Collecting,0,0,0
1781884726913,3.943,ws://10.2.2.20:9948,45,0,Collecting,0,0,0
1781884727152,4.182,ws://10.2.2.11:9945,47,0,Collecting,0,0,0
1781884727152,4.182,ws://10.2.2.14:9946,45,0,Collecting,0,0,0
1781884727152,4.182,ws://10.2.2.17:9947,45,0,Collecting,0,0,0
1781884727152,4.182,ws://10.2.2.20:9948,45,0,Collecting,0,0,0
1781884727394,4.424,ws://10.2.2.11:9945,47,0,Collecting,0,0,0
1781884727394,4.424,ws://10.2.2.14:9946,45,0,Collecting,0,0,0
1781884727394,4.424,ws://10.2.2.17:9947,45,0,Collecting,0,0,0
1781884727394,4.424,ws://10.2.2.20:9948,45,0,Collecting,0,0,0
1781884727641,4.671,ws://10.2.2.11:9945,47,0,Collecting,0,0,0
1781884727641,4.671,ws://10.2.2.14:9946,45,0,Collecting,0,0,0
1781884727641,4.671,ws://10.2.2.17:9947,45,0,Collecting,0,0,0
1781884727641,4.671,ws://10.2.2.20:9948,45,0,Collecting,0,0,0
1781884727899,4.929,ws://10.2.2.11:9945,47,0,Collecting,0,0,0
1781884727899,4.929,ws://10.2.2.14:9946,45,0,Collecting,0,0,0
1781884727899,4.929,ws://10.2.2.17:9947,45,0,Collecting,0,0,0
1781884727899,4.929,ws://10.2.2.20:9948,45,0,Collecting,0,0,0
1781884728171,5.201,ws://10.2.2.11:9945,48,0,Collecting,0,0,0
1781884728171,5.201,ws://10.2.2.14:9946,46,0,Collecting,0,0,0
1781884728171,5.201,ws://10.2.2.17:9947,46,0,Collecting,0,0,0
1781884728171,5.201,ws://10.2.2.20:9948,46,0,Collecting,0,0,0
