timestamp_ms,elapsed_s,chain_url,block_number,epoch_id,phase,submissions_count,delta_from_initial,hit_cap
1781937454147,0.007,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937454358,0.218,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937454568,0.428,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937454779,0.639,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937454991,0.851,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937455202,1.062,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937455414,1.274,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937455624,1.484,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937455835,1.695,ws://10.2.2.11:9945,68,1,Collecting,0,0,0
1781937456046,1.906,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937456256,2.116,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937456467,2.327,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937456677,2.537,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937456887,2.747,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937457101,2.961,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937457312,3.172,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937457517,3.377,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937457728,3.588,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937457937,3.797,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937458144,4.004,ws://10.2.2.11:9945,69,1,Collecting,0,0,0
1781937458353,4.213,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937458564,4.424,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937458776,4.636,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937458986,4.846,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937459196,5.056,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937459405,5.265,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937459616,5.476,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937459829,5.689,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937460039,5.899,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937460251,6.111,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937460460,6.320,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937460667,6.527,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937460879,6.739,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937461089,6.949,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937461295,7.155,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937461504,7.364,ws://10.2.2.11:9945,70,1,Collecting,380,380,0
1781937461716,7.576,ws://10.2.2.11:9945,71,1,Collecting,1629,1629,1
