timestamp,block_number,block_hash,extrinsics_total,bridge_extrinsics,ccmc_digest_calls,fmc_bill_calls,ccmc_events,fmc_events
2026-06-20T06:37:37.111Z,19,0xb640098081a25c8b27324047f4b335155d407fc18191526c5c9b0c3cb479af5b,1,0,0,0,0,0
2026-06-20T06:37:43.101Z,20,0xf303e2ceca5aa80d4dd98611d6f4ac8f1804c2fa0f740be9d5ef09129c27eb2e,1,0,0,0,0,0
2026-06-20T06:37:49.100Z,21,0xee620efc56ce8c15b9af206e4df1c71a36b0986044b9aa14ba8ff08237d799b4,1,0,0,0,0,0
2026-06-20T06:37:55.112Z,22,0x24994f42f72029ab0ed1a4604b201484fa6b84eb9e78558bc9ba497715b64ba7,1,0,0,0,0,0
2026-06-20T06:38:01.112Z,23,0x0e91ee07403e4b3f2d0e7174d5fcfc09f6e0774c92ec2005660f653234b64743,1,0,0,0,0,0
2026-06-20T06:38:07.113Z,24,0xba4bd95ae435018aa8f72d1063ad2ce61364f8d826505bf16ef2256d304ab22e,1,0,0,0,0,0
2026-06-20T06:38:13.119Z,25,0x85ad855212e6eddc6d2d91f9520b0ccdcfe5c570827a8d60534959580168c239,1,0,0,0,0,0
2026-06-20T06:38:19.122Z,26,0x3462c08a8cefd2532ba941ac621787b9be1738d260988d3453cad0ccc0fa1cfb,1,0,0,0,0,0
2026-06-20T06:38:25.126Z,27,0x26b151bdda9e67af5a0b37c7069fd897d1ae1a92b66e94727bbedcb498442bdc,1,0,0,0,0,0
2026-06-20T06:38:31.127Z,28,0xa1879ccdee0e73a187cb05b89c40aeecd3e6ea45d0860750ded9c37b41723823,1,0,0,0,0,0
2026-06-20T06:38:37.133Z,29,0x8a35c31a90401722778550795a2a7013a3070570d31fae6f08e54dc208c2ecd4,1,0,0,0,0,0
2026-06-20T06:38:43.140Z,30,0xbde4243f07a7f31058c6469bf038351588a82205035e87e0ed6b5cf1333c4a3f,1,0,0,0,0,0
2026-06-20T06:38:49.145Z,31,0xd33e973e3dd914ff310f7ee9281ed03ea07e6d9f3b549f0cd28eb037a449ec71,1,0,0,0,0,0
2026-06-20T06:38:55.140Z,32,0x16c7fe9e2af2107ad3fe5eeba2a8369f435f1c22b954da2448204b631010f0a3,1,0,0,0,0,0
2026-06-20T06:39:01.136Z,33,0x0915aeb818035dc30900941270e2048716d30fe75249e28096d7ccbffdfc6a31,1,0,0,0,0,0
2026-06-20T06:39:07.152Z,34,0x75eef5928600ff04adb13c3d73a9bd653215a2bca9e43e66bf68cece24d01815,1,0,0,0,0,0
2026-06-20T06:39:13.157Z,35,0xc39f950c1eae5c10a74986b6bcc52a27126755cb11218543411d1342f19f1f23,1,0,0,0,0,0
2026-06-20T06:39:19.164Z,36,0x9e0681f4579a7c0064d939938a0b5e9b497e467662846bd2b4616ae1ea1f366a,1,0,0,0,0,0
2026-06-20T06:39:25.155Z,37,0x8e6da5ac378de71858c08e0ad1cd88f16d526f095b950693702d0ab79561b1f1,1,0,0,0,0,0
2026-06-20T06:39:31.159Z,38,0xcd02dc2fe9f52c144dcec67fcf27c234ca8f903c1b9569490fc4226ba6115b4d,1,0,0,0,0,0
2026-06-20T06:39:37.164Z,39,0xaf28ec07fee22088c6441357b4e864d7f4653a82de211c9def8a166ac582a2e7,2,1,1,0,0,0
2026-06-20T06:39:43.175Z,40,0xb08f379b8c2b6c2e093bef52a9af088125410a3850e32fd06a06c9187d27a525,2,1,0,1,0,0
2026-06-20T06:39:49.220Z,41,0x288f44d91b6b367fc9184d68d2a81977db53b0b920a7e3b3a779a69b949555f2,1,0,0,0,0,0
2026-06-20T06:39:55.168Z,42,0xc67247b88d9a1158fe7ebaedc0d595b5cd27afe57c3274b87a5c57630ddf7b18,1,0,0,0,0,0
